,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
6923,1311644197301170177,2020-10-01 12:28:40,"Which way do you have yours setup?

Video: https://t.co/jC6m2WKb2y

#GalaxyS20 #Galaxynote20 #Samsung @SamsungMobileUS https://t.co/TkZ9KKGfxA",jimmyispromo,,,"Midwest, US",en
200,1311644643545808896,2020-10-01 12:30:26,Vibe with me https://t.co/6yCWDmxeVC via @YouTube #October1st #Nigeria60AndUseless #bar #RevolutionNow #haircut #clean #mobile #Samsung,shesmybarber,,,"San Jose, California",en
1542,1311647740200394753,2020-10-01 12:42:45,"Samsung Galaxy Watch models get ECG feature 

 // #fitness #health #training #healthy #healthylifestyle #cardio #healthyliving #healthylife #medicine #healthcare #AI #cardioworkout #cardiologia #cardiology #wearable #cardiovascular #wearables #wearabl https://t.co/BNB65odgm2",HeartIn_net,,,"Miami, FL",en
6222,1311652196426166272,2020-10-01 13:00:27,"I don’t know who a Travis Scott is and I don’t want a Samsung phone. Please end this for gods sake. 

I’d tell my ~30 viewers to use an ad blocker, but they don’t seem to work. Sad.",badgunpla,,,"Austin, TX",en
36,1311653130694807552,2020-10-01 13:04:10,@sheabooskyy I guess Samsung is the phone of choice in Athens....,DanArzonico,,,"Huntsville, AL",en
1947,1311654055710777344,2020-10-01 13:07:50,"@SamsungCanada so what would it take to be able to completely uninstall that cancerous Facebook app on my phone? Or is it more of a if I didn't want it forced on me, I should have got a different phone? Samsung note 10 plus, what options would you have without preinstalled apps?",Shenannagins85,,,"Windsor, Ontario",en
5749,1311655363054235649,2020-10-01 13:13:02,You don't have to be a pro to capture stunning photos of the night sky — all you need are the right phone settings. Travel photographer @ErinOutdoors will show you how to take amazing nighttime #photography with the Samsung #GalaxyS20 Ultra 5G using Pro... https://t.co/Vp0X82FHPP,TarunKshetrapal,,,"Princeton, NJ",en
1946,1311658963440750592,2020-10-01 13:27:20,@strongapp any plans to incorporate the app into a Samsung watch? Would be great to leave the phone at home.,RickCalderone,,,Chicago,en
6660,1311661964284825602,2020-10-01 13:39:16,Checking out the SUPCASE Unicorn Beetle Pro and Exo Pro for the Samsung Note20 series!  These are great cases at a very good price point!  @supcase_atl  #supcase  https://t.co/4avL8gdIiV https://t.co/jhdAA0EqWb,tisfortech,,,"Chicago,IL",en
5409,1311661976314146817,2020-10-01 13:39:19,"Gonna have my first Samsung phone in ~8 years (the Galaxy S3 was my last one). Well, technically, I owned a Note 10 but it was resold without ever having been opened. I plan to actually use this one for a period of time (as my backup/secondary phone).",Jaxidian,,,"Indiana, USA",en
1541,1311665184411279361,2020-10-01 13:52:04,@KnightTechViews @madebygoogle Definitely great camera but if you're not someone who values camera over everything there are better deals out there for $699 or less. If Samsung is able to put out a phone with those specs for 699 why can't google match or beat it? The 4a has the same camera and costs 200 less,HisandHersTesla,,,"Miami, FL",en
1703,1311665949083271169,2020-10-01 13:55:06,@RushmaR Friends Ka he me to Samsung mobile se leta hu,nevileprpt,,,"St Peter, MN",en
2156,1311670777599668224,2020-10-01 14:14:17,3.1A Car Charger for Samsung Galaxy A71 5G – Type-C Power Adapter DC Socket Extra USB Port Coiled Cable USB-C J5O Compatible With Samsung Galaxy A71 5G Phone https://t.co/rOtDKBt7i9,SAElectronic247,,,United States,en
1944,1311670993245659137,2020-10-01 14:15:09,Samsung Galaxy Book S (2020) - FIRST Intel Lakefield Laptop! https://t.co/HYzB71JXz3 via @YouTube,allenrtaylor,,,"Huntington, WV",en
4755,1311671401192054784,2020-10-01 14:16:46,"the Samsung Tab S7 Plus is pretty neat but it's really just a stretched out Samsung phone ...

i would have preferred a laptop class CPU as in iPad pro and 1,000+ nits brightness for outdoor usability ...

( cont )",UberAlphaTech,,,"NJ, USA",en
2975,1311674093104750594,2020-10-01 14:27:28,Samsung launches the Galaxy S20 FE 5G Smartphone. Preorder &amp; Save $100 OFF (https://t.co/BQAegOd6uH) New Samsung Galaxy S20 FE Unlocked Mobile Phone GSM + CDMA / 4G LTE + 5G Compatible 6GB/128GB (32MP/12MP/8MP Cameras) Limited Time Deal #Smartphone #GalaxyS20FE #MobilePhotography https://t.co/UxZPgEqq7Y,_TopCameraDeals,,,"Brooklyn, NY",en
3385,1311675010688389129,2020-10-01 14:31:06,ShortCircuit: Should Samsung be worried about Xiaomi? https://t.co/clpPiBYuNu,MysticmasterFIN,,,Finland,en
6287,1311676151949979648,2020-10-01 14:35:39,"@menakadoshi Didn't you read about Samsung establishing world's largest mobile factory in Noida?

Didn't you read about Defence corridor?

Didn't you read about one district one product?",a20nitin,,,Solitude,en
4592,1311677848181071872,2020-10-01 14:42:23,@1st_johnnymac @ASB_YT Bloatware is in your head not in Ui you're one of people who used Decade ago Samsung phone!,Devendras4,,,"Las Vegas, NV ",en
2301,1311679240023281664,2020-10-01 14:47:55,"Excuse me, @SamsungMobile @SamsungMobileUS @Google, the new Android update you have pushed screwed my phone up. I have a s10+ and now have audio lag/skipping via Bluetooth. That never happened until the new update this week. #fixyourshit",AceOfSpadezCC,,,"White House, TN",en
1291,1311681610971045888,2020-10-01 14:57:20,"@Daniel_Rubino @yuusharo @TheRichWoods My Samsung Note 20 has 5g and it's much better than LTE and 4G that my Note 8+ used

You can use a DexPad and the Dex App and use phone as a lightweight desktop
You can use the S pen at user groups and meetings.
You can connect via USB-C cable to an external display",1wisegeek,,,Pennsylvania,en
5042,1311681669150244869,2020-10-01 14:57:34,"@davefancher In this case, I'm about to swap my old OnePlus 7 Pro for the S10 FE for nearly free. I've recently been wanting to get more Samsung experience, and it's good to have for some mobile dev work I've done recently. Lastly, it looks like a pretty great device for the cost! 2/n",Jaxidian,,,"Indiana, USA",en
4326,1311681936268632068,2020-10-01 14:58:38,"New video!
Samsung Sero| The World FIRST Rotating TV!
&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;https://t.co/6ArNVxHO5C

#samsungsero https://t.co/VFZAlxzPQq",booredatwork,,,"New York, NY",en
1791,1311682195002720260,2020-10-01 14:59:39,@isthatshanice So I can stay with my Samsung Android phone? I never thought this day would come that I will be face with some decision. My soul is conflicted https://t.co/pafV26Fwe8,FavelaRising,,,In His perfect will ,en
6658,1311682807710744577,2020-10-01 15:02:05,"@googlenest Using a Samsung Note 8, I've logged out/in of both the Google Home App and Disney + App, I even unliked/relinked Hulu/Netflix to see if it was a linking issue (worked fine with those two), restarted my phone, and last was try and wait a day and try again. Still won't link.",LibbyPiller,,,"Oshkosh, Wisconsin",en
5403,1311682879072751617,2020-10-01 15:02:22,Is The Samsung Galaxy Z Fold 2 For You? https://t.co/BVEuHzTiB7 https://t.co/3dactNYjSo,its_shevi,,,"Toronto, ON, Canada",en
4752,1311682897443778560,2020-10-01 15:02:27,#hashtag1 Mobile Phone Bumper For Samsung https://t.co/6X9MCpvCKG https://t.co/8kpPIrUZJB,Allrightstore1,,,Montreal (Canada),en
3747,1311684416377413632,2020-10-01 15:08:29,"🎯Crazy deal! Don’t miss out!🎯
💥4 in 1 Retro Leather Case for Samsung Phones by Tryot on sale for $19.99 💥
Shop now before we sell out! 👉 https://t.co/MUsMouggvr https://t.co/NNzTM3L7fS",discoverways,,,USA,en
3746,1311684549814804480,2020-10-01 15:09:01,"⚡FREEFIRE BEST DPI SETTINGS FOR AUTOHEADSHOT IN SAMSUNG A3,A5,A6,A7,J2,J... https://t.co/c00PHtDnB7 via @YouTube",raihanislam1995,,,United States,en
5041,1311685231540404224,2020-10-01 15:11:43,Can Lakefield Save Intel? - Samsung Galaxy Book S https://t.co/eqTXokkRY9 via @YouTube,allenrtaylor,,,"Huntington, WV",en
870,1311685438076194817,2020-10-01 15:12:33,"🚨NEW VIDEO🚨
Did some #gaming on the @SamsungMobileUS #GalaxyZFold2 Go check it out and let me know what you think! The gaming experience has been great on this device! #withGalaxy #mobilegaming 

Video link: https://t.co/5rfnBMGzjl https://t.co/L5jGjhfttO",Josh_Quinonez,,,"California, USA",en
1287,1311686185216094210,2020-10-01 15:15:31,@mkostial05 @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Wow scary but we have gps now and phone..,KennT209,,,"California, USA",en
6657,1311691892447379460,2020-10-01 15:38:11,"Have you been watching WHO WANTS TO BE A MILLIONAIRE? If not, you're missing your chance to win a new 50"" Samsung TV!

Watch TODAY at 3 &amp; 3:30pm for the keyword &amp; enter using this link for a new chance to win: https://t.co/zncvnIqJZ8 https://t.co/324nTTHO1Q",CW18Milwaukee,,,"Milwaukee, WI",en
3440,1311691948810436608,2020-10-01 15:38:25,@Llew_Johnson @iamwaynegilbert @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Watch out for Malachi,mkostial05,,,"St Louis, MO",en
1940,1311691992582230023,2020-10-01 15:38:35,"""Daisy Mullet""

First drawing I have done on this phone, S-pen hella fluid
#twitch #twitchstreamer #twitchstream #self #weird #awkward #twitchart #twitchgang👾 #art #drawing #artistsontwitter #samsunggalaxy #samsung #Note20Ultra #tmobile @SamsungMobileUS @SamsungMobile @TMobile https://t.co/nTbfyzN1y3",bluebuteo,,,"Texas, USA",en
458,1311692430140375040,2020-10-01 15:40:20,"@YahiaSayed742 @ParodyKoh @ParodySamMobile iPad doesn’t mean 
I 
Probably 
Am the owner of a Samsung
Device 

It’s....something different 😳",timithycook,,,"New York, USA",en
198,1311693083973541888,2020-10-01 15:42:55,"I can't tell you how much I Love my #SamsungG7Odyssey I've been blowing it all these years playing on just a 60hz -75hz screen. 

#Samsung 
#gamingcommunity 
#CODMW 
#bestofthebest",Zelly2196,,,"San Francisco, CA",en
5179,1311693312684781569,2020-10-01 15:43:50,@PatrickMoorhead @SamsungBizUSA @SamsungMobileUS @SamsungMobile Took this on my Note 20 Ultra the other day! Camera is amazing! https://t.co/bvlsmpXrDk,W00tMa5ter,,,"Portland, Oregon",en
197,1311693414128390148,2020-10-01 15:44:14,@Wyh33 @SamsungMobileUS 🤣🤣🤣 Sure! A phone that kills humanity. Seems legit.,gcnatipunk,,,"Long Beach, CA",en
5399,1311693914311553024,2020-10-01 15:46:13,@Callux I can use a phone ngl im fed up of using my Samsung Android Smart Oven all the time.,thecomputersguy,,,"मुंबई, भारत",en
2403,1311693954342150146,2020-10-01 15:46:23,"Watch - Samsung Galaxy 
Color - Silver
Service - Unlocked
Price - $160 https://t.co/XEJIkt51Oo",XIBERWIRELESS,,,"Houston, TX",en
196,1311694266826067968,2020-10-01 15:47:37,"With screen splitting software and dual source mode, our ultra-wide WQHD curved #monitor instantly upgrades your workday: https://t.co/vyxSN6NF0m #samsung #wfh https://t.co/EGxSSCUPkd",DwijalDave,,,San Francisco,en
5398,1311694732020649986,2020-10-01 15:49:28,#samsung Said to Be Developing a #gaming #smartphone Foldable #smartphone May Not Be... https://t.co/Q1a2kQSdSE https://t.co/zyZB7z2NRT,davidWilkeyS,,,"New York, NY",en
3745,1311699158726778880,2020-10-01 16:07:04,"@SamsungMobileUS why has my galaxy note 20 ultra screen already scratched up, just from being in my pocket. The glass for the note 8 was much better. https://t.co/x1iAMVTMg4",Kornabakk,,,United States,en
3570,1311701559080779779,2020-10-01 16:16:36,"Galaxy Note 20 Ultra. Unlocked. 
With Galaxy Buds
880 shipped in box. Note Just replaced by Samsung. I'm done with it.
1050 and ill include a galaxy watch 3 big face model metal bezel mod and metal band.",TotalTechvids,,,"Fayetteville, NC",en
2152,1311708350795702272,2020-10-01 16:43:35,"Your New Deal!
SanDisk 200GB SDXC Micro Ultra Memory Card Works with Samsung Galaxy A10, A20, A70 Cell Phone Class 10 (SDSQUAR-200G-GN6MN) Bundle with (1) Everything But Stromboli MicroSD and SD Card Reader is waiting for you at DEALORS - https://t.co/0vfOt78yMN https://t.co/tBpR99O0Ii",DealorsCom,,,USA,en
2966,1311708812718624772,2020-10-01 16:45:25,"@Owjay_ Stock Android is like 2 years behind One UI. Camera preference is subjective. Samsung has a more versatile camera system and better video quality too.

I love Google phones but you can't go wrong with Samsung either.",Eazy_095,,,"Hell's Kitchen, Manhattan ",en
5396,1311709228629921793,2020-10-01 16:47:05,Hey @SamsungMobile check out our #Android #smartphone buying guide 2020: Top options to consider at all price points https://t.co/aGwwSfWlWP,gearbrain,,,"New York, NY",en
3569,1311712236340215810,2020-10-01 16:59:02,Samsung Galaxy S20 FE - Hands-on and First Impressions https://t.co/5yQveRb4Kt via @shaanhaider,TechWork_dk,,,Denmark,en
195,1311712403885703169,2020-10-01 16:59:42,@sparkplug223 @UniverseIce @SamsungMobile Yes camera first..no special tools finger nail really did the trick with no issue..easy to come off dont know why samsung advice not to do it by yourself. Comes out real easy compared to other screens ive taking off,tama_xavierx2p,,,"San Bernardino, CA",en
194,1311712838621175809,2020-10-01 17:01:25,@sparkplug223 @UniverseIce @SamsungMobile I was scared  but saw many people posting that they took it off.i was tired of cleaning the phone every time I used it..made a difference in Quality feel n look.dont see a reason on how it will scratch if its always close when  not in use.,tama_xavierx2p,,,"San Bernardino, CA",en
193,1311713744209113089,2020-10-01 17:05:01,@TailosiveTech @ArkhaliX Well I’m waiting for the 2023 Samsung phone,alexxhein21,,,"Los Angeles, CA",en
3439,1311716951270416384,2020-10-01 17:17:46,In the 12 hours I've had the Samsung s20 FE. This may be the best phone they make.,Zarndt2134,,,Nevada ,en
122,1311717003825082372,2020-10-01 17:17:58,Got a Blu phone from Walmart. Didn't know it wasn't a Samsung. Unhappy camper.,algator17,,,Phoenix Arizona USA,en
192,1311718065743130624,2020-10-01 17:22:12,So is there anything my Samsung 360 camera can do now then? https://t.co/32kE1ylgbg,thekenyeung,,,"San Francisco, CA, USA",en
2150,1311718386179727367,2020-10-01 17:23:28,"Pre-Order the New Samsung Galaxy S20 FE 5G Unlocked. $699.99 Available Oct 2, 2020, https://t.co/E3zZ0Hjaiv 
@amazon @amazontechdeals @SamsungMobile @SamsungMobileUS @SamsungUS @Samsung #6colors",aquitayo,,,USA,en
5741,1311719916366630920,2020-10-01 17:29:33,Turns out you can be considered for almost any Mobile Tech job if you mention the fact you have a Samsung Galaxy Fold 2,WeastHD,,,"Connecticut, USA",en
3957,1311720707261427713,2020-10-01 17:32:41,@redhorsegal @HBO @hbomax You can watch it on HBO no point having Max for me either as they don't have a Samsung app.,zen_dahlia,,,NYC,en
5038,1311721726573776898,2020-10-01 17:36:44,"Watch Vevo R&amp;B Music Videos on Samsung TV Plus.
https://t.co/zy3v7qdFAP",QZSmith,,,"Avon, Indiana ",en
1787,1311722363298418691,2020-10-01 17:39:16,"Watch Vevo Hip-Hop Music Videos on Samsung TV Plus.
https://t.co/Jo14RWVwX6",QZSmith,,,"Avon, Indiana ",en
3956,1311726543819898882,2020-10-01 17:55:53,Did they say at that recent Samsung event that there was gonna be another BTS edition phone? More than just the Galaxy FE phone that the boys have been advertising? I thought they did but I can't find any articles or info about it. @BTS_twt @SamsungMobile,mashka288,,,Upstate NY,en
1280,1311727722733998080,2020-10-01 18:00:34,The Samsung Galaxy S20 Fan Edition 5G is a really good phone with a lousy name. https://t.co/jfykyRDoUS,PCMag,,,"New York, NY",en
6592,1311728069732954119,2020-10-01 18:01:57,"The original Samsung Galaxy Fold was a bold concept that suffered from poor execution, but the new Z Fold 2 improves upon nearly every hated aspect or feature from the original device. Not perfect, but much more serviceable. #gadgetgenie #supportlocal #samsungrepair https://t.co/OjvRLaSU0U",gadgetgeniecom,,,"Federal Way, WA",en
