,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
557,1309232433108316160,2020-09-24 20:45:11,got a new phone    giving the samsung note a go  i am curious,realmomma_,,,"Connecticut, USA",neutral
558,1309232872700641286,2020-09-24 20:46:55, will samsung be rolling out a biometrics patch  the finger sensor does not work on my note  ultra at all  i have set it and reset it at least a dozen times  tried both hands  with  amp  without screen protectors  but the phone never recognizes my print after setting,joeypreger,,,"Florida, USA",negative
559,1309233626442117121,2020-09-24 20:49:55, samsung card  going from samsung phone  to samsung  laptop  ,DaPoetsTerrence,,,Los Angeles,neutral
560,1309235038249250817,2020-09-24 20:55:32,i am never buying another samsung phone  if you were thinking about buying the galaxy s  change your mind  it had a software malfunction and samsung has been horrible with helping me fix it  ,DirtyDougFresh,,,"Red Bank, NJ",negative
561,1309235248929157120,2020-09-24 20:56:22,The weird way that hid the ECG feature of the galaxy watch  totally baffles me  first you go into galaxy gear to update the watch then and only then it will let you install a new app called Samsung health monitor just for that one function  Whattttt ,ThatWF,,,"Columbus, OH",negative
562,1309238026875424768,2020-09-24 21:07:24,took this with my phone  unreal how the technology has improved in cameras     on a phone     kirkland  quebec ,Leogodreau,"[-73.8609, 45.4544]","Kirkland, Québec","Montreal, Canada",positive
563,1309240130742427649,2020-09-24 21:15:46, it does not work by default  You need to connect an external device that runs android OS   i use the Nadia shield TV device  Others use a mi box   You connect that external device to the Samsung frame via hdmi,DCCockFoster,,,"New York, NY",neutral
564,1309240991367471107,2020-09-24 21:19:11,So sad and disappointed we loved your products  phones  TVs  tablets  watch    everything we bought for the last    years was Samsung  But you are now making false advertising  and do not assume your mistakes  so it is a good bye i guess ,Thomasnwine,,,"Washington, DC",negative
565,1309240996241211394,2020-09-24 21:19:12,Repair shop  good service from the team that tell me they sadly cannot fix it because they do not have the hardware for it  and Samsung knows about it  Ok  no problem  just  hours lost for nothing  i then call Samsung and explain that the watch may have water damage ,Thomasnwine,,,"Washington, DC",negative
566,1309241003229040640,2020-09-24 21:19:14,because i did not want to pay for something that was not our fault and clearly a defect on the watch  so i present you the samsung technique  sell expensive items to people  but find all the excuses you can to not fix them under warranty  nice people thought  they still propose a,Thomasnwine,,,"Washington, DC",negative
567,1309244008875474944,2020-09-24 21:31:10, i always do  thank you for such an amazing device ,Josh_Quinonez,,,"California, USA",positive
568,1309244808494559232,2020-09-24 21:34:21,Hi i bought a smart TV and recently i noticed you guys have started placing McDonald advertisements on my TV screen   Not on cable or on the web    on my TV menu   How can i turn this off   Very intrusive and in my opinion a few steps over the line ,iLLvibeMusic,,,Toronto Canada,negative
569,1309245394057154561,2020-09-24 21:36:41, Time for a new  new phone ,DougButdorf,,,"Plattsburgh, NY",neutral
570,1309248216920068096,2020-09-24 21:47:54, So what is your pick for camera  ,rahulbaghla1,,,"San Francisco, CA",neutral
571,1309248907772391427,2020-09-24 21:50:38, so do i  it is really quite the device  especially in this economy samsung is addressing every range of phones ,iamwaynegilbert,,,"Brooklyn, NY",neutral
572,1309250637465628673,2020-09-24 21:57:31, i just got hung up on by a samsung support person  been waiting on a refund for a month    for a watch i return   i need help and mainly my refund ,macadoshus2,,,"Illinois, USA",negative
573,1309252265690247168,2020-09-24 22:03:59,Yes finally they have a navy blue finished phone that i have always wanted them to have i also really like the green and the red that purple looks gorgeous and so is that orange ,OmariB2002,,,"Binghamton, NY",positive
574,1309253969391357952,2020-09-24 22:10:45, it is pretty special  Screen is crazy good with refresh and colors  Speed is amazing   gammon,bebizzy,,,"Mandan, ND",positive
575,1309254858218917888,2020-09-24 22:14:17, My favorite phone as well      Samsung out done themselves on this phone ,Lipsle2,,"Virginia, USA",RVA,positive
576,1309256290682667009,2020-09-24 22:19:59, never tried it  but now that i have a samsung g phone  i think it time to tryout some new experiences   gameon,MexicanRupert,,,"Dallas, TX",neutral
577,1309256678639104000,2020-09-24 22:21:31, has the best phones  i love samsung galaxy  i do  i do  i do  samsung leaves all the other phones wet  check out  making a splash with the new samsung galaxy s fe   via ,rachwohletz,,,"Kansas City, USA",positive
578,1309257298271969280,2020-09-24 22:23:59, major issue with premium add ons in the samsung app  no interventions when trying to watch a show that would add a charge to my account  if not signed up for showtime and try to watch a showtime show there should be some sort of comfirmation and require my password ,brokenrazor,,,austin,negative
579,1309258866228633610,2020-09-24 22:30:13,samsung is developing a transparent smartphone with  transparent luminous display panel      android   samsung,CITE_EDU,,,"California, USA",neutral
580,1309259848933138434,2020-09-24 22:34:07, love my verizon samsung galaxy s g  the screen is beautiful  gameon,MexicanRupert,,,"Dallas, TX",positive
581,1309260368095653888,2020-09-24 22:36:11, a  i would love to have a g phone  a samsung preferably    gameon,taznjade,,,Minnesota,positive
582,1309261646293078016,2020-09-24 22:41:16, a samsung note sat phone ,customer_007,,,Wisconsin,neutral
583,1309262679765323778,2020-09-24 22:45:22,cannot wait to get a phone from again  i know which i want  hopefully i can get it ,ratking1989,,,"Kirksville, MO",positive
584,1309263821563805698,2020-09-24 22:49:54, y all need to make glass protectors for your s series because my phone is in dire need of one  thank you ,ruberoho,,,"Los Angeles, California",positive
585,1309272107013091331,2020-09-24 23:22:50, Really  So this Samsung device has a snapdragon processor but can also be rooted  ,GroovinChip,,,"Baltimore, MD",neutral
586,1309275708192100353,2020-09-24 23:37:08,buying the new samsung phone then imidiatly start to feel old when the young kids at work ask which one  umm the s  yeah but which one  apparently there is a ultra  g  camera  plus fe   what happened to releasing just one phone,Bdulong,,,"Salem, NH",neutral
587,1309282920935219201,2020-09-25 00:05:48, i ve found i have to go in and adjust a lot afterwards to get it closest to what it looks like in real life  Otherwise though  the camera takes great pics of non art things ,KimchiKawaii1,,,California,positive
588,1309285849226514439,2020-09-25 00:17:26, my phone did that to me today  no it is ok samsung  i was not in the middle of a fuckin call  by all means take half an hr to update   ,DrJekyll51,,,"Arizona, USA",negative
589,1309285956298694657,2020-09-25 00:17:51, Just get the Samsung  you can chill and watch the game or play the game on it,WhoDatKen00,,"Luling, LA",New Orleans ,neutral
590,1309288454170214401,2020-09-25 00:27:47, would love to watch it on a qled ,SurferGrl15,,,"Virginia, USA",positive
591,1309289604969721856,2020-09-25 00:32:21,Did a software update from this morning and my phone is now frozen  Furthermore   why would you  glue  the back of the phone  i e   removable battery   Been a life long android fan  but this phone is not even  year old   ,AlamoLauren,,,"Phoenix, AZ",negative
592,1309293334981115909,2020-09-25 00:47:11, Love mine too  My favorite phone ever,joshuaslaw,,,"Alpharetta, GA",positive
593,1309298188398899200,2020-09-25 01:06:28,samsung galaxy s ultra a g phone that does not work on g network  what a waste of  ,seattlerunner73,,,"Seattle, WA",negative
594,1309299827675746304,2020-09-25 01:12:59, i have many issues with my  galaxysplus my operator is and of their reps told yesterday that the s  cams with a lot failures  They applied the guarantee but i do not want the same phone  The reps name is Wilma ,LagosJAntonio,,,"Jacksonville Beach, FL",negative
595,1309299871774511104,2020-09-25 01:13:09,all samsung use iris identification  so you can unlock a phone with your eyes alone,Brett_uchiha,,,Pomona ,neutral
596,1309300274637369345,2020-09-25 01:14:45, Yo  i would like to commend one of your customer care team employees  Awesome help  Went above and beyond on helping me get my galaxy watch   Rex   rep id   Awesome dude  Keep it up to ,KitPogi33,,,"California, USA",positive
597,1309304305078468609,2020-09-25 01:30:46,why do we need  cameras on a phone  i think  will suffice my subpar  capture the moment  photos that never leave my digital gallery   samsung  iphone,soulfirebeauty,,"Kansas, USA",Middle America,neutral
598,1309306866267111424,2020-09-25 01:40:57, Really upsetting  Maybe the ppm at DA will come up with a solution  but for now  as the person at Samsung told me on the phone   the only solution is to buy a Samsung phone   Unacceptable,EIiotH,,,"Berkeley, CA",negative
599,1309310298264875008,2020-09-25 01:54:35, is ample protection for me but you might want a tempered glass screen protector  i have both but decided to wait until i see the need  So far lens for camera modules other than occasional fingerprint is solid  Screen as well  Speakers are  the stock akgheadphones are good too ,Mes0M0rr0w_OKWX,,,"Oklahoma, USA",positive
600,1309312072136749056,2020-09-25 02:01:38,got a new phone which is definitely an upgrade from my old one  but looks like we have some issues  very pixalated picture  menu does not fit the screen   amp  this message  my phone is a samsung galaxy a  thought i would mention it     ,club_gotham,,,"Indiana, USA",negative
601,1309313412145524738,2020-09-25 02:06:57, Had a software malfunction  Samsung told me to bring it to a place  Six days later  without my phone  that place tells me they cannot fix my phone and just wasted my time and now Samsung wants me to send it to them and wait another  weeks without it ,DirtyDougFresh,,,"Red Bank, NJ",negative
602,1309316531872964608,2020-09-25 02:19:21, galaxy z fold  is definitely the best phone out   nothing close to this beast      goat  nerding,theDariusDavis,,,"Findlay, OH",positive
